user_id,item_id,interaction
113,28,click
113,37,click
113,68,view
113,49,view
113,58,view
114,58,click
114,100,view
114,83,view
114,99,view
114,56,view
114,1,view
114,48,click
114,63,purchase
114,88,view
114,4,view
114,27,view
114,16,click
114,31,view
114,14,view
114,34,view
114,24,view
114,73,click
114,64,view
114,83,purchase
114,5,view
115,27,view
115,15,view
115,53,view
115,47,view
115,95,view
115,12,purchase
115,87,view
115,1,view
115,66,view
115,21,view
115,49,click
115,85,click
115,97,view
115,15,purchase
115,52,click
115,25,view
115,5,view
115,47,view
115,91,purchase
115,92,click
116,23,view
116,40,view
116,89,purchase
116,72,click
116,61,click
116,53,view
116,56,view
116,93,view
116,59,view
116,65,view
116,51,view
116,92,view
116,39,view
116,72,view
116,61,view
116,92,purchase
116,73,view
116,58,view
116,34,view
116,52,view
117,1,view
117,40,purchase
117,1,view
117,63,view
117,42,click
117,81,view
117,99,view
117,8,view
117,17,view
117,90,view
117,38,view
117,78,purchase
117,35,view
117,72,click
117,54,click
117,13,view
117,35,view
117,69,purchase
117,49,view
117,34,view
118,5,view
118,6,view
118,64,view
118,4,view
118,14,click
118,7,view
118,15,view
118,35,view
118,19,view
118,35,view
118,48,view
118,24,view
118,17,click
118,50,view
118,32,click
118,70,view
118,14,view
118,79,view
118,68,view
118,80,click
119,62,view
119,90,view
119,66,view
119,8,view
119,43,view
119,45,click
119,71,purchase
119,57,view
119,30,click
119,18,view
119,93,view
119,98,click
119,45,view
119,94,view
119,4,click
119,6,view
119,18,view
119,96,view
119,74,view
119,63,view
120,11,click
120,96,purchase
120,68,view
120,83,view
120,86,click
120,35,purchase
120,84,view
120,11,view
120,3,purchase
120,76,view
120,97,view
120,73,view
120,83,click
120,69,view
120,87,view
120,28,view
120,25,click
120,58,view
120,41,view
120,99,view
121,98,view
121,75,view
121,21,purchase
121,7,view
121,64,view
121,2,purchase
121,42,purchase
121,75,view
121,18,click
121,59,view
121,6,click
121,47,view
121,42,view
121,77,view
121,2,view
121,27,click
121,72,purchase
121,46,view
121,12,view
121,43,click
122,81,view
122,85,view
122,90,view
122,28,view
122,47,click
122,30,view
122,14,click
122,52,view
122,37,click
122,15,view
122,46,view
122,77,view
122,64,view
122,55,view
122,20,click
122,63,view
122,22,view
122,18,view
122,100,view
122,19,view
123,13,view
123,93,view
123,52,click
123,36,view
123,19,view
123,79,click
123,9,view
123,50,view
123,20,view
123,75,view
123,58,view
123,44,view
123,42,view
123,95,purchase
123,19,view
123,31,view
123,57,view
123,31,view
123,53,click
123,59,view
124,2,view
124,88,view
124,16,view
124,39,purchase
124,88,click
124,85,click
124,26,view
124,12,view
124,97,view
124,96,view
124,92,click
124,71,view
124,24,view
124,19,view
124,40,view
124,75,click
124,12,view
124,27,view
124,66,click
124,2,view
125,30,view
125,28,click
125,10,view
125,40,view
125,42,view
125,80,view
125,57,click
125,27,click
125,34,view
125,89,purchase
125,40,view
125,90,view
125,96,click
125,48,view
125,60,click
125,51,view
125,24,view
125,2,view
125,78,view
125,15,click
126,28,view
126,24,view
126,78,click
126,88,view
126,58,view
126,70,click
126,36,click
126,80,purchase
126,56,click
126,33,click
126,20,purchase
126,67,view
126,16,view
126,68,view
126,78,view
126,78,click
126,16,purchase
126,87,view
126,71,view
126,15,view
127,41,view
127,44,view
127,27,view
127,78,view
127,97,view
127,99,view
127,83,view
127,62,view
127,40,click
127,84,view
127,73,view
127,25,view
127,66,view
127,91,view
127,1,view
127,87,view
127,39,purchase
127,88,view
127,54,click
127,99,click
128,67,click
128,58,view
128,1,view
128,29,click
128,8,view
128,51,view
128,60,view
128,91,view
128,84,click
128,73,click
128,19,click
128,45,click
128,13,view
128,86,view
128,53,click
128,43,view
128,72,purchase
128,26,view
128,77,view
128,20,view
129,39,purchase
129,79,view
129,78,view
129,42,click
129,38,view
129,19,view
129,46,view
129,42,view
129,99,click
129,59,view
129,47,view
129,11,purchase
129,68,view
129,26,click
129,12,view
129,37,view
129,88,purchase
129,13,click
129,54,view
129,4,view
130,49,view
130,11,view
130,87,click
130,28,view
130,57,view
130,54,view
130,97,view
130,78,view
130,92,purchase
130,80,view
130,93,click
130,89,view
130,47,view
130,38,view
130,89,purchase
130,22,view
130,41,view
130,57,view
130,50,view
130,52,view
131,53,view
131,4,click
131,43,view
131,4,view
131,94,view
131,61,view
131,24,click
131,50,view
131,43,view
131,78,view
131,28,view
131,16,view
131,59,view
131,37,view
131,48,view
131,48,view
131,4,view
131,22,view
131,12,click
131,18,view
132,71,view
132,58,purchase
132,90,view
132,70,view
132,24,view
132,18,view
132,30,view
132,33,view
132,12,purchase
132,27,view
132,21,view
132,29,view
132,62,view
132,2,view
132,44,view
132,3,view
132,82,view
132,37,purchase
132,59,view
132,11,click
133,82,view
133,98,click
133,22,view
133,6,view
133,57,view
133,16,click
133,39,view
133,92,view
133,49,view
133,45,click
133,69,view
133,42,view
133,59,view
133,39,view
133,71,view
133,3,view
133,92,view
133,35,view
133,38,view
133,19,click
134,8,click
134,84,view
134,51,view
134,45,view
134,16,view
134,9,view
134,77,view
134,71,view
134,98,view
134,24,view
134,44,view
134,80,click
134,56,view
134,50,view
134,81,click
134,78,view
134,23,purchase
134,69,purchase
134,18,purchase
134,43,view
135,18,view
135,63,view
135,51,view
135,32,view
135,96,view
135,97,view
135,98,view
135,26,view
135,80,purchase
135,94,view
135,69,view
135,82,click
135,66,view
135,45,view
135,63,click
135,77,view
135,55,click
135,35,view
135,26,click
135,45,view
136,65,view
136,86,view
136,19,view
136,55,view
136,60,view
136,19,view
136,52,click
136,49,purchase
136,99,view
136,99,view
136,38,view
136,87,view
136,22,view
136,35,view
136,46,view
136,55,purchase
136,85,view
136,85,purchase
136,65,view
136,64,click
137,23,view
137,77,view
137,87,view
137,21,view
137,23,view
137,44,view
137,47,view
137,42,view
137,48,view
137,6,view
137,57,click
137,90,view
137,45,view
137,87,view
137,92,view
137,41,view
137,58,view
137,6,purchase
137,38,view
137,75,view
138,40,view
138,99,view
138,19,view
138,88,view
138,62,view
138,25,view
138,98,click
138,98,view
138,23,view
138,16,view
138,73,view
138,19,view
138,80,view
138,55,view
138,89,view
138,6,view
138,70,view
138,48,view
138,31,view
138,30,click
139,18,view
139,73,view
139,4,view
139,9,view
139,26,purchase
139,16,view
139,52,click
139,5,view
139,18,click
139,93,purchase
139,42,click
139,61,view
139,8,view
139,63,view
139,9,view
139,11,view
139,42,click
139,13,view
139,74,purchase
139,73,click
140,2,view
140,60,view
140,40,click
140,85,purchase
140,78,view
140,69,click
140,89,view
140,20,view
140,81,view
140,25,click
140,92,view
140,70,view
140,99,view
140,84,click
140,83,view
140,60,view
140,62,click
140,88,click
140,15,click
140,55,click
141,14,view
141,100,view
141,83,click
141,16,view
141,51,view
141,92,view
141,83,click
141,63,purchase
141,7,click
141,34,view
141,6,view
141,87,click
141,25,view
141,46,view
141,26,view
141,98,view
141,75,click
141,78,view
141,48,view
141,56,view
142,59,click
142,20,view
142,86,click
142,9,purchase
142,29,click
142,56,view
142,35,click
142,7,click
142,91,view
142,71,view
142,41,click
142,42,view
142,50,view
142,37,view
142,81,view
142,5,purchase
142,3,click
142,62,view
142,14,view
142,61,view
143,17,view
143,23,view
143,78,view
143,79,purchase
143,15,click
143,8,view
143,62,purchase
143,98,click
143,96,view
143,94,purchase
143,13,purchase
143,62,view
143,78,view
143,98,view
143,71,click
143,31,view
143,25,view
143,8,view
143,2,view
143,78,click
144,94,view
144,85,view
144,22,view
144,16,click
144,43,view
144,58,view
144,4,view
144,98,click
144,81,purchase
144,69,view
144,64,view
144,37,view
144,69,click
144,66,view
144,100,view
144,86,click
144,55,click
144,97,click
144,65,view
144,1,view
145,4,view
145,27,view
145,32,click
145,55,view
145,70,view
145,34,view
145,88,view
145,13,view
145,54,view
145,43,view
145,42,click
145,18,click
145,30,click
145,58,view
145,71,view
145,7,click
145,86,click
145,68,purchase
145,52,click
145,29,click
146,78,click
146,47,view
146,51,view
146,70,view
146,88,view
146,72,view
146,24,view
146,71,view
146,63,view
146,60,view
146,30,view
146,75,purchase
146,29,click
146,42,view
146,31,view
146,18,view
146,17,view
146,87,view
146,56,view
146,56,view
147,57,view
147,35,click
147,1,click
147,93,view
147,65,purchase
147,91,click
147,16,view
147,61,view
147,26,view
147,65,click
147,64,purchase
147,59,click
147,44,view
147,79,click
147,68,click
147,16,view
147,19,click
147,50,view
147,12,click
147,32,view
148,1,view
148,58,view
148,18,view
148,97,view
148,26,view
148,79,purchase
148,26,click
148,36,view
148,64,view
148,69,view
148,55,click
148,80,purchase
148,80,click
148,26,click
148,67,view
148,34,view
148,41,purchase
148,3,click
148,31,click
148,7,click
149,61,view
149,96,purchase
149,10,view
149,98,view
149,21,view
149,81,view
149,63,view
149,51,view
149,56,view
149,32,view
149,27,click
149,64,view
149,58,view
149,36,view
149,13,view
149,87,view
149,63,view
149,75,view
149,48,view
149,38,view
150,88,view
150,97,view
150,57,view
150,62,click
150,68,purchase
150,50,purchase
150,40,click
150,85,view
150,55,view
150,74,view
150,18,click
150,84,purchase
150,82,view
150,14,click
150,95,view
150,20,view
150,47,click
150,9,view
150,27,view
150,19,view
151,26,view
151,26,view
151,49,view
151,53,view
151,97,purchase
151,17,view
151,76,click
151,63,click
151,49,click
151,99,purchase
151,100,purchase
151,7,view
151,100,click
151,61,click
151,1,view
151,10,view
151,16,view
151,29,view
151,6,view
151,80,view
152,78,view
152,90,view
152,33,click
152,45,view
152,67,purchase
152,26,purchase
152,14,click
152,49,click
152,44,view
152,78,view
152,98,view
152,21,view
152,100,view
152,73,view
152,77,view
152,48,view
152,84,click
152,46,view
152,12,click
152,100,view
153,83,view
153,6,view
153,100,view
153,12,click
153,94,view
153,71,view
153,19,view
153,27,click
153,48,view
153,69,view
153,64,click
153,69,click
153,37,view
153,3,view
153,17,view
153,72,view
153,11,click
153,88,click
153,14,view
153,10,purchase
154,34,view
154,17,view
154,62,click
154,1,view
154,4,view
154,98,view
154,86,click
154,82,click
154,2,view
154,74,view
154,8,view
154,11,view
154,12,view
154,8,view
154,53,click
154,85,click
154,8,click
154,76,view
154,54,click
154,86,view
155,50,view
155,20,purchase
155,7,view
155,26,click
155,61,view
155,44,click
155,62,view
155,17,view
155,38,view
155,10,view
155,21,view
155,85,view
155,39,view
155,59,click
155,92,view
155,96,click
155,42,view
155,52,view
155,26,view
155,23,view
156,52,view
156,87,view
156,64,view
156,33,click
156,18,view
156,98,view
156,51,view
156,18,view
156,88,view
156,30,view
156,10,view
156,49,purchase
156,58,view
156,33,view
156,40,view
156,42,view
156,94,view
156,23,view
156,80,view
156,24,view
157,8,view
157,5,view
157,54,view
157,29,view
157,58,view
157,76,purchase
157,28,view
157,86,view
157,7,purchase
157,88,view
157,23,view
157,60,click
157,15,click
157,5,view
157,52,view
157,53,view
157,15,view
157,7,click
157,32,view
157,15,view
158,85,view
158,4,view
158,26,purchase
158,23,view
158,91,click
158,77,view
158,16,view
158,68,click
158,31,view
158,25,view
158,90,click
158,97,view
158,12,view
158,54,view
158,99,view
158,98,click
158,58,view
158,42,view
158,53,view
158,56,view
159,51,view
159,15,click
159,5,view
159,54,view
159,12,purchase
159,95,view
159,36,purchase
159,76,view
159,67,view
159,53,view
159,35,view
159,98,click
159,4,view
159,45,view
159,28,view
159,76,view
159,98,view
159,39,view
159,17,view
159,91,click
160,46,click
160,39,view
160,62,view
160,22,view
160,59,view
160,71,view
160,49,view
160,95,view
160,40,view
160,43,view
160,88,view
160,90,view
160,77,click
160,68,purchase
160,94,view
160,36,click
160,86,click
160,49,view
160,85,view
160,95,click
161,58,click
161,53,view
161,23,purchase
161,37,view
161,17,view
161,77,view
161,45,view
161,62,view
161,84,click
161,44,view
161,44,view
161,34,click
161,55,purchase
161,42,view
161,69,view
161,10,click
161,60,click
161,21,view
161,92,purchase
161,78,view
162,85,view
162,17,click
162,57,view
162,52,view
162,38,view
162,19,click
162,33,view
162,97,view
162,43,view
162,10,view
162,57,click
162,58,view
162,92,purchase
162,56,purchase
162,20,view
162,25,purchase
162,21,view
162,70,purchase
162,19,view
162,65,view
163,42,view
163,40,view
163,55,view
163,44,view
163,85,view
163,87,view
163,77,view
163,73,view
163,66,purchase
163,7,view
163,42,purchase
163,20,click
163,27,view
163,63,view
163,19,click
163,39,click
163,71,view
163,36,view
163,4,purchase
163,69,view
164,68,view
164,73,view
164,24,view
164,18,view
164,83,view
164,17,click
164,75,view
164,81,click
164,32,view
164,15,view
164,60,click
164,86,click
164,76,click
164,85,view
164,1,view
164,59,view
164,86,view
164,46,view
164,92,click
164,39,click
165,82,click
165,54,purchase
165,34,view
165,18,view
165,59,view
165,73,view
165,51,purchase
165,5,view
165,30,click
165,84,view
165,28,view
165,78,view
165,23,view
165,38,view
165,79,view
165,1,click
165,95,view
165,5,click
165,42,view
165,12,view
166,66,view
166,94,view
166,17,view
166,62,view
166,34,view
166,45,click
166,34,click
166,78,click
166,32,view
166,86,view
166,51,view
166,76,view
166,17,view
166,66,view
166,88,view
166,6,click
166,96,click
166,91,view
166,21,view
166,4,click
167,99,click
167,40,click
167,35,view
167,89,click
167,68,click
167,13,view
167,17,view
167,99,view
167,2,view
167,52,view
167,92,view
167,90,view
167,55,click
167,60,view
167,88,purchase
167,39,view
167,57,view
167,12,view
167,74,view
167,40,view
168,45,view
168,5,view
168,71,view
168,10,view
168,34,view
168,31,view
168,71,view
168,70,view
168,32,view
168,98,view
168,25,view
168,39,purchase
168,11,view
168,23,view
168,70,view
168,86,view
168,79,view
168,93,view
168,49,view
168,22,click
169,5,view
169,38,view
169,37,view
169,95,view
169,79,view
169,48,purchase
169,87,view
169,54,view
169,98,click
169,94,view
169,80,view
169,92,click
169,45,click
169,61,view
169,58,view
169,26,view
169,42,click
169,59,view
169,87,click
169,53,click
170,26,view
170,19,click
170,93,click
170,51,view
170,3,click
170,29,purchase
170,97,purchase
170,75,click
170,21,view
170,46,view
170,36,click
170,82,click
170,63,view
170,31,view
170,1,purchase
170,84,view
170,51,view
170,64,click
170,9,view
170,60,click
171,31,view
171,76,view
171,85,view
171,70,purchase
171,3,view
171,90,view
171,90,click
171,26,view
171,15,view
171,1,view
171,3,click
171,95,purchase
171,80,view
171,21,click
171,27,click
171,58,view
171,46,purchase
171,72,view
171,71,view
171,21,view
172,63,view
172,20,view
172,46,view
172,93,view
172,15,view
172,10,view
172,80,click
172,37,view
172,23,view
172,93,view
172,28,view
172,31,click
172,97,view
172,91,view
172,90,view
172,49,view
172,92,click
172,93,view
172,7,view
172,27,view
173,66,view
173,27,purchase
173,74,view
173,25,view
173,67,view
173,58,view
173,66,view
173,82,click
173,76,view
173,20,click
173,84,view
173,81,view
173,94,view
173,3,click
173,75,view
173,64,view
173,26,view
173,24,view
173,35,purchase
173,100,purchase
174,16,click
174,54,click
174,15,view
174,11,click
174,90,view
174,43,purchase
174,13,purchase
174,82,purchase
174,41,view
174,87,click
174,39,purchase
174,7,click
174,33,view
174,79,view
174,71,view
174,20,view
174,36,view
174,77,view
174,56,view
174,30,view
175,55,view
175,58,view
175,69,view
175,22,view
175,53,view
175,68,purchase
175,53,view
175,80,view
175,22,view
175,100,view
175,47,view
175,54,view
175,17,click
175,31,view
175,95,purchase
175,2,view
175,14,purchase
175,99,view
175,58,view
175,84,view
176,41,click
176,82,view
176,12,view
176,14,view
176,99,view
176,32,purchase
176,81,purchase
176,9,view
176,100,view
176,9,view
176,29,view
176,78,view
176,6,click
176,29,view
176,4,view
176,57,view
176,80,purchase
176,3,view
176,62,view
176,45,view
177,58,view
177,58,view
177,57,view
177,68,view
177,97,purchase
177,37,view
177,98,click
177,69,purchase
177,9,view
177,33,view
177,30,view
177,29,click
177,57,view
177,9,view
177,62,view
177,68,view
177,13,purchase
177,35,click
177,9,view
177,41,view
178,31,view
178,2,view
178,77,click
178,58,view
178,74,click
178,43,view
178,34,view
178,71,view
178,55,view
178,3,view
178,24,view
178,43,view
178,49,click
178,100,view
178,98,view
178,85,view
178,52,view
178,22,view
178,94,view
178,30,view
179,57,purchase
179,20,click
179,19,view
179,79,view
179,83,view
179,40,view
179,27,view
179,50,view
179,39,click
179,33,view
179,83,view
179,16,click
179,26,view
179,72,view
179,92,view
179,49,view
179,22,click
179,28,view
179,23,view
179,18,view
180,30,purchase
180,77,purchase
180,26,view
180,38,view
180,6,click
180,38,view
180,18,view
180,72,view
180,17,view
180,29,view
180,78,view
180,6,view
180,12,view
180,22,click
180,48,view
180,50,purchase
180,85,view
180,55,view
180,79,view
180,25,purchase
181,51,purchase
181,35,view
181,59,view
181,48,view
181,19,view
181,73,view
181,5,purchase
181,94,view
181,1,view
181,63,view
181,12,view
181,2,view
181,80,purchase
181,99,view
181,11,view
181,46,click
181,15,view
181,42,purchase
181,80,click
181,64,click
182,2,view
182,66,view
182,26,purchase
182,78,click
182,48,view
182,67,view
182,18,view
182,87,view
182,65,view
182,70,view
182,44,view
182,45,view
182,40,view
182,3,click
182,76,view
182,46,click
182,30,view
182,85,purchase
182,99,view
182,66,view
183,33,view
183,46,view
183,92,view
183,11,view
183,2,click
183,27,purchase
183,21,view
183,52,view
183,93,click
183,61,view
183,25,view
183,32,view
183,41,view
183,97,view
183,5,click
183,12,view
183,57,purchase
183,76,click
183,98,view
183,77,view
184,54,click
184,53,purchase
184,69,view
184,33,view
184,50,view
184,16,view
184,76,view
184,39,purchase
184,96,click
184,47,view
184,87,view
184,77,purchase
184,96,click
184,36,view
184,69,view
184,41,click
184,82,view
184,7,view
184,69,view
184,16,view
185,90,click
185,23,click
185,79,view
185,25,view
185,23,view
185,81,view
185,93,view
185,19,click
185,56,view
185,23,view
185,33,click
185,18,view
185,32,view
185,17,purchase
185,70,click
185,34,view
185,68,purchase
185,88,purchase
185,91,click
185,61,view
186,80,view
186,99,view
186,40,view
186,35,view
186,50,view
186,17,view
186,6,view
186,20,click
186,9,click
186,61,view
186,84,click
186,97,click
186,70,purchase
186,47,view
186,26,click
186,54,view
186,31,view
186,95,view
186,96,view
186,36,view
187,24,purchase
187,91,view
187,32,view
187,18,purchase
187,9,view
187,64,view
187,54,view
187,83,view
187,92,view
187,63,click
187,49,click
187,100,click
187,19,view
187,31,view
187,37,click
187,26,view
187,84,view
187,4,view
187,38,view
187,90,view
188,28,view
188,8,click
188,18,view
188,50,view
188,74,view
188,99,view
188,76,view
188,39,view
188,28,view
188,25,click
188,43,purchase
188,48,click
188,60,purchase
188,96,view
188,13,click
188,92,view
188,9,view
188,35,view
188,58,view
188,72,view
189,81,click
189,98,click
189,78,view
189,100,view
189,66,view
189,23,view
189,96,view
189,28,view
189,30,click
189,70,view
189,6,view
189,88,view
189,24,view
189,40,purchase
189,75,view
189,24,view
189,44,view
189,28,view
189,71,view
189,34,view
190,35,click
190,42,view
190,82,view
190,92,view
190,53,view
190,91,purchase
190,97,click
190,30,view
190,63,view
190,57,click
190,7,click
190,92,click
190,92,view
190,53,view
190,4,view
190,25,view
190,28,view
190,95,view
190,20,view
190,11,view
191,87,click
191,61,view
191,34,view
191,58,view
191,82,view
191,45,click
191,78,view
191,19,click
191,79,view
191,74,view
191,19,view
191,85,view
191,78,view
191,10,view
191,22,view
191,82,click
191,2,view
191,6,view
191,40,click
191,94,view
192,2,view
192,74,view
192,55,click
192,60,view
192,6,view
192,19,view
192,1,click
192,33,view
192,32,click
192,8,purchase
192,98,view
192,87,view
192,71,click
192,54,click
192,25,view
192,62,view
192,24,view
192,22,click
192,8,view
192,35,click
193,38,view
193,37,view
193,40,view
193,79,click
193,17,click
193,52,click
193,93,view
193,60,view
193,77,view
193,85,view
193,6,view
193,13,view
193,57,view
193,8,view
193,67,view
193,10,view
193,49,purchase
193,62,view
193,39,view
193,78,click
194,1,view
194,4,purchase
194,12,view
194,77,view
194,87,view
194,80,click
194,93,purchase
194,97,view
194,64,view
194,12,view
194,55,click
194,62,purchase
194,73,view
194,77,view
194,36,click
194,44,view
194,13,view
194,28,click
194,15,view
194,79,view
195,42,view
195,73,view
195,96,purchase
195,91,view
195,85,view
195,54,view
195,28,view
195,99,click
195,71,view
195,67,purchase
195,39,view
195,86,view
195,81,click
195,33,view
195,42,view
195,27,view
195,23,purchase
195,64,click
195,93,view
195,16,view
196,19,view
196,8,view
196,53,view
196,100,view
196,44,view
196,17,view
196,39,view
196,12,click
196,18,click
196,6,purchase
196,43,view
196,98,view
196,54,view
196,69,purchase
196,8,click
196,90,view
196,31,purchase
196,56,view
196,92,view
196,20,view
197,9,purchase
197,93,view
197,46,click
197,8,click
197,51,view
197,37,view
197,75,view
197,33,view
197,54,view
197,71,view
197,62,view
197,56,view
197,89,click
197,38,view
197,44,view
197,30,purchase
197,10,view
197,18,click
197,91,view
197,59,purchase
198,63,view
198,10,view
198,70,purchase
198,62,view
198,100,view
198,54,click
198,40,view
198,82,view
198,64,view
198,6,view
198,18,view
198,43,view
198,49,view
198,10,click
198,55,view
198,36,view
198,24,view
198,7,view
198,81,purchase
198,71,view
199,24,view
199,12,view
199,68,click
199,57,view
199,83,view
199,39,view
199,97,click
199,71,view
199,93,view
199,13,click
199,15,view
199,34,view
199,75,view
199,16,view
199,37,purchase
199,44,click
199,71,view
199,77,click
199,41,purchase
199,88,view
200,26,view
200,83,view
200,29,view
200,66,view
200,58,purchase
200,57,purchase
200,92,view
200,73,view
200,65,view
200,18,click
200,11,view
200,77,view
200,65,view
200,82,view
200,31,view
200,55,view
200,36,purchase
200,53,view
200,25,view
200,86,view
201,36,click
201,21,view
201,89,click
201,39,view
201,14,view
201,81,view
201,16,click
201,84,view
201,8,view
201,89,view
201,66,click
201,74,view
201,46,view
201,13,view
201,90,view
201,78,view
201,63,view
201,99,view
201,78,view
201,44,purchase
202,17,view
202,85,view
202,84,view
202,57,view
202,74,view
202,70,click
202,76,view
202,23,view
202,37,view
202,6,view
202,88,view
202,79,view
202,51,view
202,70,view
202,65,click
202,36,view
202,38,view
202,42,click
202,71,view
202,52,view
203,13,view
203,58,view
203,73,purchase
203,55,view
203,10,view
203,15,click
203,31,view
203,56,view
203,15,view
203,92,click
203,47,click
203,71,view
203,82,view
203,88,view
203,84,view
203,26,view
203,94,view
203,11,view
203,1,click
203,85,click
204,87,view
204,68,view
204,22,view
204,1,view
204,97,view
204,36,view
204,24,click
204,55,click
204,24,view
204,54,view
204,80,view
204,65,view
204,51,view
204,29,view
204,58,view
204,42,view
204,43,view
204,10,click
204,14,view
204,42,click
205,32,view
205,26,view
205,56,view
205,2,view
205,71,view
205,9,view
205,49,click
205,84,view
205,100,view
205,45,view
205,22,view
205,43,view
205,6,view
205,7,view
205,16,click
205,37,click
205,37,view
205,64,view
205,62,view
205,33,click
206,20,view
206,74,view
206,4,view
206,77,purchase
206,18,click
206,88,purchase
206,33,click
206,73,view
206,10,purchase
206,85,view
206,15,purchase
206,69,view
206,22,view
206,87,view
206,23,purchase
206,91,click
206,34,purchase
206,60,view
206,97,view
206,70,view
207,98,click
207,93,view
207,36,view
207,79,view
207,36,view
207,28,click
207,80,view
207,80,click
207,42,view
207,82,view
207,39,view
207,39,view
207,15,view
207,61,view
207,87,purchase
207,48,view
207,61,view
207,84,view
207,1,view
207,15,view
208,95,purchase
208,17,view
208,13,view
208,28,view
208,99,view
208,64,click
208,73,view
208,21,view
208,50,click
208,30,view
208,75,click
208,73,view
208,1,view
208,54,purchase
208,3,click
208,87,click
208,34,purchase
208,94,click
208,2,view
208,32,view
209,76,purchase
209,72,purchase
209,13,view
209,44,purchase
209,46,view
209,19,view
209,11,view
209,20,view
209,82,view
209,74,click
209,30,purchase
209,31,view
209,68,view
209,70,view
209,90,view
209,17,view
209,51,view
209,63,view
209,80,view
209,75,view
210,26,view
210,89,purchase
210,26,view
210,100,view
210,13,view
210,66,view
210,28,view
210,41,view
210,85,view
210,98,click
210,41,view
210,96,view
210,28,view
210,65,view
210,55,view
210,10,view
210,14,view
210,45,click
210,35,view
210,41,purchase
211,18,click
211,14,view
211,54,view
211,42,click
211,82,view
211,63,view
211,72,view
211,95,click
211,86,view
211,17,click
211,9,view
211,21,view
211,96,view
211,35,view
211,75,click
211,4,purchase
211,40,view
211,94,purchase
211,91,view
211,84,click
212,11,view
212,73,view
212,73,view
212,26,view
212,77,view
212,58,view
212,83,view
212,77,view
212,66,view
212,86,view
212,73,click
212,84,view
212,33,click
212,30,view
212,62,click
212,16,click
212,96,purchase
212,3,view
212,84,view
212,80,view
213,49,click
213,49,view
213,33,purchase
213,76,view
213,92,view
213,78,purchase
213,45,view
213,71,view
213,46,view
213,46,view
213,44,view
213,95,view
213,52,click
213,57,view
213,22,view
213,72,view
213,73,click
213,87,click
213,61,view
213,16,view
214,61,view
214,22,view
214,54,purchase
214,82,view
214,82,purchase
214,49,click
214,65,view
214,27,view
214,5,click
214,57,view
214,15,view
214,76,view
214,37,view
214,41,view
214,2,click
214,85,view
214,13,view
214,51,click
214,81,view
214,65,view
215,51,click
215,40,view
215,79,view
215,68,view
215,36,view
215,10,view
215,75,click
215,18,purchase
215,63,view
215,12,view
215,11,view
215,50,purchase
215,89,view
215,96,view
215,1,view
215,59,click
215,5,view
215,19,view
215,94,view
215,33,view
216,1,view
216,89,purchase
216,90,view
216,80,click
216,24,view
216,15,view
216,34,view
216,74,view
216,72,view
216,68,purchase
216,93,view
216,63,view
216,90,click
216,87,view
216,79,view
216,66,view
216,24,view
216,11,view
216,15,view
216,27,view
217,52,click
217,65,view
217,44,view
217,93,view
217,38,view
217,70,view
217,53,purchase
217,74,view
217,79,view
217,58,view
217,10,click
217,39,click
217,37,purchase
217,43,view
217,52,click
217,76,click
217,9,view
217,92,view
217,61,view
217,86,click
218,58,view
218,33,view
218,57,view
218,82,view
218,90,view
218,30,view
218,32,view
218,57,view
218,31,view
218,13,click
218,35,view
218,64,view
218,34,purchase
218,35,view
218,96,view
218,85,view
218,52,view
218,28,purchase
218,98,view
218,78,view
219,15,click
219,73,view
219,98,view
219,82,view
219,51,click
219,53,click
219,70,click
219,58,view
219,13,click
219,51,view
219,91,view
219,24,view
219,28,view
219,82,view
219,29,view
219,44,view
219,93,view
219,25,purchase
219,2,view
219,49,view
220,72,view
220,89,click
220,1,view
220,3,view
220,41,view
220,15,purchase
220,83,view
220,90,click
220,78,purchase
220,83,view
220,95,view
220,31,view
220,88,purchase
220,23,view
220,40,click
220,41,view
220,75,view
220,17,purchase
220,91,view
220,79,view
221,11,view
221,90,click
221,24,click
221,4,view
221,18,view
221,33,view
221,10,view
221,31,view
221,3,view
221,14,view
221,15,purchase
221,78,purchase
221,71,view
221,24,view
221,94,view
221,63,view
221,65,click
221,29,view
221,50,purchase
221,11,view
222,62,view
222,56,view
222,21,view
222,11,view
222,1,view
222,77,view
222,31,view
222,47,view
222,78,view
222,69,view
222,32,view
222,71,view
222,74,click
222,30,view
222,13,click
222,33,view
222,26,view
222,92,view
222,41,view
222,49,purchase
223,49,purchase
223,65,view
223,88,view
223,89,view
223,1,view
223,3,view
223,60,view
223,50,view
223,56,view
223,36,view
223,49,view
223,20,view
223,43,view
223,68,view
223,37,purchase
223,15,click
223,11,view
223,24,purchase
223,80,view
223,65,view
224,73,view
224,17,view
224,92,click
224,94,click
224,86,view
224,58,view
224,12,view
224,32,view
224,99,view
224,46,purchase
224,80,view
224,91,view
224,89,view
224,84,view
224,54,view
224,17,view
224,30,view
224,22,view
224,27,view
224,35,view
225,80,purchase
225,100,view
225,81,purchase
225,22,click
225,63,click
225,65,view
225,43,click
225,17,click
225,85,view
225,77,view
225,80,purchase
225,2,view
225,72,view
225,42,view
225,81,view
225,67,view
225,13,view
225,9,view
225,54,view
225,82,click
226,2,view
226,75,view
226,78,purchase
226,33,view
226,7,view
226,48,click
226,47,view
226,53,view
226,19,view
226,90,view
226,49,view
226,81,view
226,23,view
226,69,view
226,59,view
